para_1,para_2,para_3,para_4,para_5,para_6,para_7,para_8,result,Y_pred,Y_delta
0.061026,-3.8377230000000004,0.011322,0.06457,29.735678000000004,0.090147,0.335692,0.06855599999999999,-0.331245965,-0.15724913253336137,0.1739968324666386
0.157888,-0.982138,0.032457,0.079313,17.395628,0.010018,0.201216,0.088538,2.773003433,2.7925091707649417,0.01950573776494169
0.085939,-1.064209,0.032089,0.107975,37.23728,0.089808,0.288323,0.090839,-0.035938611,0.47499660266678134,0.5109352136667813
0.14213900000000002,-2.4923130000000002,0.047342,0.053022,31.6232,0.093559,0.44831899999999997,0.08087000000000001,-0.10236425,0.4012194274095551,0.5035836774095551
0.071271,-0.8731040000000001,0.020596,0.014838999999999998,40.0,0.077689,0.252132,0.02,-6.613352728,-6.7031171373399445,-0.08976440933994478
